Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Anemone hupehensis,Anemone hupehensis,https://en.wikipedia.org/wiki/Anemone_hupehensis,https://upload.wikimedia.org/wikipedia/commons/8/85/Afbeelding-007-Anemone_hupesensis.tif https://upload.wikimedia.org/wikipedia/commons/c/c1/Anemone_hybrida%2C_seeds_3.jpg https://upload.wikimedia.org/wikipedia/commons/2/27/An%C3%A9mone_Japon%26fruits_2014.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/8/84/Anemone_hupehensis_var._japonica_1.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Anemone narcissiflora,Anemone narcissiflora,https://en.wikipedia.org/wiki/Anemone_narcissiflora,https://upload.wikimedia.org/wikipedia/commons/3/33/Anemone_narcissiflora_03.jpg https://upload.wikimedia.org/wikipedia/commons/6/64/Anemone_narcissiflora_14.jpg https://upload.wikimedia.org/wikipedia/commons/f/f8/Anemone_narcissiflora_in_Mount_Tsubakuro_2002-07-27.jpg https://upload.wikimedia.org/wikipedia/commons/e/ef/Anemone_narcissiflora_in_Mount_Tsubakuro_add_2002-07-27.jpg https://upload.wikimedia.org/wikipedia/commons/5/59/Bergh%C3%A4hnlein_%28Anemone_narcissiflora%29_Bl%C3%BCten_nah.jpg https://upload.wikimedia.org/wikipedia/commons/8/8a/Creeping_butercup_close_800.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Anemone nemorosa,Anemone nemorosa,https://en.wikipedia.org/wiki/Anemone_nemorosa,https://upload.wikimedia.org/wikipedia/commons/f/ff/Anemone_Nemorosa_10.jpg https://upload.wikimedia.org/wikipedia/commons/6/62/Anemone_Nemorosa_6-9.jpg https://upload.wikimedia.org/wikipedia/commons/c/c4/Anemone_nemorosa_001.JPG https://upload.wikimedia.org/wikipedia/commons/e/e1/Anemone_nemorosa_LC0256.jpg https://upload.wikimedia.org/wikipedia/commons/3/31/Anemone_nemorosa_Nashville.jpg https://upload.wikimedia.org/wikipedia/commons/3/36/Anemone_nemorosa_map1.jpg https://upload.wikimedia.org/wikipedia/commons/8/8f/Anemone_nemorosa_pink_240406.jpg https://upload.wikimedia.org/wikipedia/commons/e/e0/Apis_mellifera_-_Anemone_nemorosa_-_Keila2.jpg https://upload.wikimedia.org/wikipedia/commons/5/53/Bosanemoon_%28Anemone_nemorosa%29_%28d.j.b.%29.jpg https://upload.wikimedia.org/wikipedia/commons/d/d0/DoubleWoodAnemone.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/b/ba/Symrer1.jpg https://upload.wikimedia.org/wikipedia/commons/b/b1/Zawilec_gajowy_cm02.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Anemone parviflora,Anemone parviflora,https://en.wikipedia.org/wiki/Anemone_parviflora,https://upload.wikimedia.org/wikipedia/commons/1/1d/Anemone_parviflora.jpg https://upload.wikimedia.org/wikipedia/commons/8/8a/Creeping_butercup_close_800.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Anemone virginiana,Anemone virginiana,https://en.wikipedia.org/wiki/Anemone_virginiana,https://upload.wikimedia.org/wikipedia/commons/e/ea/Anemone_virginiana_var._virginiana_%281%29.jpg https://upload.wikimedia.org/wikipedia/commons/8/8a/Creeping_butercup_close_800.jpg https://upload.wikimedia.org/wikipedia/commons/b/b9/IMG_7456-Anemone_virginiana.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Angelica archangelica,Angelica archangelica,https://en.wikipedia.org/wiki/Angelica_archangelica,https://upload.wikimedia.org/wikipedia/commons/e/e2/Absinthe-glass.jpg https://upload.wikimedia.org/wikipedia/commons/a/a7/AngelicaEssOil.png https://upload.wikimedia.org/wikipedia/commons/c/cf/Angelica_archangelica_%281118596627%29.jpg https://upload.wikimedia.org/wikipedia/commons/3/3b/Koehler1887-GardenAngelica.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Angelica atropurpurea,Angelica atropurpurea,https://en.wikipedia.org/wiki/Angelica_atropurpurea,https://upload.wikimedia.org/wikipedia/commons/a/ad/Angelica_atropurpurea_NRCS-2.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg
Annona reticulata,Annona reticulata,https://en.wikipedia.org/wiki/Annona_reticulata,https://upload.wikimedia.org/wikipedia/commons/9/99/Annona_reticulata_Blanco1.197-cropped.jpg https://upload.wikimedia.org/wikipedia/commons/f/f1/Ramphal.jpg https://upload.wikimedia.org/wikipedia/commons/d/d6/Range_of_Annona_reticulata-Native.svg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Anredera cordifolia,Anredera cordifolia,https://en.wikipedia.org/wiki/Anredera_cordifolia,https://upload.wikimedia.org/wikipedia/commons/0/0d/Anredera_Cordifolia.jpg https://upload.wikimedia.org/wikipedia/commons/c/c2/Anredera_cordifolia_-_Lady_Game_Drive.jpg https://upload.wikimedia.org/wikipedia/commons/9/97/Madeira_Vine_growing_over_a_fence_in_Brisbane%2C_Australia.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Antennaria dioica,Antennaria dioica,https://en.wikipedia.org/wiki/Antennaria_dioica,https://upload.wikimedia.org/wikipedia/commons/a/a4/Antennaria_dioica.jpg https://upload.wikimedia.org/wikipedia/commons/b/b2/Antennariadioeca.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Antennaria neglecta,Antennaria neglecta,https://en.wikipedia.org/wiki/Antennaria_neglecta,https://upload.wikimedia.org/wikipedia/commons/c/cb/Antennaria_neglecta_%C3%96BG_2012-05-20_03.jpg
Antennaria parlinii,Antennaria parlinii,https://en.wikipedia.org/wiki/Antennaria_parlinii,
Antennaria plantaginifolia,Antennaria plantaginifolia,https://en.wikipedia.org/wiki/Antennaria_plantaginifolia,https://upload.wikimedia.org/wikipedia/commons/8/8c/Antennaria_plantaginifolia_%28L.%29_Richardson_woman%27s_tobacco.tiff https://upload.wikimedia.org/wikipedia/commons/7/7c/Antennaria_plantaginifolia_-_Plantain_Leaf_Pussytoes_%28female_flower%29.jpg https://upload.wikimedia.org/wikipedia/commons/9/99/Antennaria_plantaginifolia_-_Plantain_Leaf_Pussytoes_%28male_flower%29.jpg
Anthemis tinctoria,Anthemis,https://en.wikipedia.org/wiki/Anthemis,https://upload.wikimedia.org/wikipedia/commons/f/fc/Anthemis_cotula_2.jpg https://upload.wikimedia.org/wikipedia/commons/b/b7/Anthemis_tinctoria.JPG https://upload.wikimedia.org/wikipedia/commons/7/7e/Anthemis_tomentosa.JPG https://upload.wikimedia.org/wikipedia/commons/8/89/Illustration_Anthemis_arvensis0.jpg
Apocynum cannabinum,Apocynum cannabinum,https://en.wikipedia.org/wiki/Apocynum_cannabinum,https://upload.wikimedia.org/wikipedia/commons/7/75/Apca.png https://upload.wikimedia.org/wikipedia/commons/b/b5/Apocynum_cannabinum_6801.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/commons/9/91/Wikiversity-logo.svg
Aponogeton distachyos,Aponogeton distachyos,https://en.wikipedia.org/wiki/Aponogeton_distachyos,https://upload.wikimedia.org/wikipedia/commons/8/8f/Aponogeton_distachyon_drawing.png https://upload.wikimedia.org/wikipedia/commons/0/0b/Aponogeton_distachyos.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Aquilegia vulgaris,Aquilegia vulgaris,https://en.wikipedia.org/wiki/Aquilegia_vulgaris,https://upload.wikimedia.org/wikipedia/commons/d/dc/Aquilegia_nora_barlow.JPG https://upload.wikimedia.org/wikipedia/commons/0/01/Aquilegia_vulgaris_-_Harilik_kurekell.jpg https://upload.wikimedia.org/wikipedia/commons/4/44/Aquilegia_vulgaris_100503a.jpg https://upload.wikimedia.org/wikipedia/commons/f/f1/Aquilegia_vulgaris_100503c.jpg https://upload.wikimedia.org/wikipedia/commons/7/7f/Aquilegia_vulgaris_MHNT.BOT.2009.13.42.jpg https://upload.wikimedia.org/wikipedia/commons/4/4c/Arabic_herbal_medicine_guidebook.jpeg https://upload.wikimedia.org/wikipedia/commons/8/8a/Creeping_butercup_close_800.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Arabis alpina,Arabis alpina,https://en.wikipedia.org/wiki/Arabis_alpina,https://upload.wikimedia.org/wikipedia/commons/4/4f/Arabis_alpina.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Arachis hypogaea,Peanut,https://en.wikipedia.org/wiki/Peanut,https://upload.wikimedia.org/wikipedia/commons/0/0c/4_gallons_of_peanut_oil.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/9471Peanuts_snack_of_the_Philippines_06.jpg https://upload.wikimedia.org/wikipedia/commons/7/77/Arachis-hypogaea-%28peanuts%29.jpg https://upload.wikimedia.org/wikipedia/commons/a/a4/Arachis_hypogaea_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-163.jpg https://upload.wikimedia.org/wikipedia/commons/b/b2/Arachis_hypogaea_006.JPG https://upload.wikimedia.org/wikipedia/commons/6/64/Arachis_hypogaea_Flower.jpg https://upload.wikimedia.org/wikipedia/commons/9/93/Boiled_Groundnut.jpg https://upload.wikimedia.org/wikipedia/commons/e/ea/Cultivation_of_peanut_crop_in_Junagadh_region_of_Western_India.jpg https://upload.wikimedia.org/wikipedia/commons/c/c5/Developing_pods_of_Peanut.jpg https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Myanmar.svg https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg https://upload.wikimedia.org/wikipedia/commons/4/41/Ground_Nut_flower.jpg https://upload.wikimedia.org/wikipedia/commons/4/4e/Harvest_of_peanuts.jpg https://upload.wikimedia.org/wikipedia/commons/a/a4/Arachis_hypogaea_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-163.jpg https://upload.wikimedia.org/wikipedia/commons/0/03/Nut_warning_1.jpg https://upload.wikimedia.org/wikipedia/commons/b/bc/PeanutButter.jpg https://upload.wikimedia.org/wikipedia/commons/3/30/Peanut_Collection_%288074787813%29.jpg https://upload.wikimedia.org/wikipedia/commons/2/23/Peanut_chikki%2C_a_popular_foodstuff_of_jaggery_and_peanut_is_available_commercially_all_over_India.jpg https://upload.wikimedia.org/wikipedia/commons/7/7c/Peanut_cotyledons.jpg https://upload.wikimedia.org/wikipedia/commons/e/e5/Peanut_harvester.JPG https://upload.wikimedia.org/wikipedia/commons/1/1d/Peanut_stalks.jpg https://upload.wikimedia.org/wikipedia/commons/0/0c/Peanutjar.jpg https://upload.wikimedia.org/wikipedia/commons/2/28/Peanuts%2C_hand_picking.jpg https://upload.wikimedia.org/wikipedia/commons/d/da/Roasted_Peanuts_%282019%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f3/SevMamra.jpg https://upload.wikimedia.org/wikipedia/en/4/41/Flag_of_India.svg https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Aralia chinensis,Aralia chinensis,https://en.wikipedia.org/wiki/Aralia_chinensis,https://upload.wikimedia.org/wikipedia/commons/3/3e/Aralia_chinensis.JPG https://upload.wikimedia.org/wikipedia/commons/8/80/Klimopblad_Hedera_helix.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/63/Status_iucn3.1_VU.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Aralia cordata,Aralia cordata,https://en.wikipedia.org/wiki/Aralia_cordata,https://upload.wikimedia.org/wikipedia/commons/e/e8/Aralia_cordata_BotGardBln07122011E.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/66/Ttangdureup_%28Aralia_cordata%29.jpg https://upload.wikimedia.org/wikipedia/commons/6/6d/Ttangdureup_%28Aralia_cordata%29_2.png https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Aralia elata,Aralia elata,https://en.wikipedia.org/wiki/Aralia_elata,https://upload.wikimedia.org/wikipedia/commons/2/23/Aralia_elata_en_fleur4081.jpg https://upload.wikimedia.org/wikipedia/commons/d/d0/Dureup-gaji-jeon.jpg https://upload.wikimedia.org/wikipedia/commons/b/ba/Dureup-jeon_2.jpg https://upload.wikimedia.org/wikipedia/commons/2/2c/Dureup-sukhoe.jpg https://upload.wikimedia.org/wikipedia/commons/b/b1/Dureup.jpg https://upload.wikimedia.org/wikipedia/commons/e/ed/Japanese_taranome_2015.jpg https://upload.wikimedia.org/wikipedia/commons/c/c5/Korean_cuisine-Dureup_bugak_and_Chal_jeonbyeong.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/57/Sungeo-dureup-doenjang-mayo-muchim.jpg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Aralia racemosa,Aralia racemosa,https://en.wikipedia.org/wiki/Aralia_racemosa,https://upload.wikimedia.org/wikipedia/commons/2/20/Aralia_racemosa1.jpg https://upload.wikimedia.org/wikipedia/commons/8/80/Klimopblad_Hedera_helix.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Aralia spinosa,Aralia spinosa,https://en.wikipedia.org/wiki/Aralia_spinosa,https://upload.wikimedia.org/wikipedia/commons/2/2b/Aralia_spinosa%2C_Georgia%2C_USA.jpg https://upload.wikimedia.org/wikipedia/commons/5/5e/Aralia_spinosa.jpg https://upload.wikimedia.org/wikipedia/commons/7/7a/Aralia_spinosa_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Araucaria araucana,Araucaria araucana,https://en.wikipedia.org/wiki/Araucaria_araucana,https://upload.wikimedia.org/wikipedia/commons/f/fe/A_young_Araucaria_araucana.jpg https://upload.wikimedia.org/wikipedia/commons/a/af/Araucana_ubicacion.jpg https://upload.wikimedia.org/wikipedia/commons/3/37/Araucaria_araucana-branch.JPG https://upload.wikimedia.org/wikipedia/commons/4/47/Araucaria_araucana0.jpg https://upload.wikimedia.org/wikipedia/commons/3/32/Araucaria_araucana2.jpg https://upload.wikimedia.org/wikipedia/commons/1/16/Araucaria_araucana_%288%29.JPG https://upload.wikimedia.org/wikipedia/commons/7/78/Araucaria_araucana_03.jpg https://upload.wikimedia.org/wikipedia/commons/4/40/Araucaria_araucana_cones.jpg https://upload.wikimedia.org/wikipedia/commons/1/18/Araucaria_araucana_playa.jpg https://upload.wikimedia.org/wikipedia/commons/b/bb/Araucaria_en_Parque_Nacional_Conguillio.jpg https://upload.wikimedia.org/wikipedia/commons/b/bf/Conguillio_National_Park.jpg https://upload.wikimedia.org/wikipedia/commons/d/d4/Monkey_Puzzle_Tree_in_snow_at_Kew.jpg https://upload.wikimedia.org/wikipedia/commons/4/46/Noche_estrellada_sobre_una_araucaria.jpg https://upload.wikimedia.org/wikipedia/commons/b/ba/P.N.Nahuelbuta2.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Pi%C3%B1ones_de_araucaria_cocinados.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/7/70/Status_iucn3.1_EN.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/1/1b/Zweig_der_Andentannne.JPG https://upload.wikimedia.org/wikipedia/commons/3/38/Araucaria_araucana1.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Araucaria columnaris,Araucaria columnaris,https://en.wikipedia.org/wiki/Araucaria_columnaris,https://upload.wikimedia.org/wikipedia/commons/0/0f/0_Araucaria_columnaris_New_Caledonia.jpg https://upload.wikimedia.org/wikipedia/commons/9/9c/Araucaria_columnaris_01_by_Line1.jpg https://upload.wikimedia.org/wikipedia/commons/3/3f/Araucariacolumnaris2088025388_0924f25902_o.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Arbutus unedo,Arbutus unedo,https://en.wikipedia.org/wiki/Arbutus_unedo,https://upload.wikimedia.org/wikipedia/commons/c/cb/Arbouses.jpg https://upload.wikimedia.org/wikipedia/commons/8/87/Arbutus_or_Shammari_%28Bayda-Libya%29.jpg https://upload.wikimedia.org/wikipedia/commons/2/22/Arbutus_unedo_crumble_cake.jpg https://upload.wikimedia.org/wikipedia/commons/b/b5/Arbutus_unedo_fruit_close-up.jpg https://upload.wikimedia.org/wikipedia/commons/1/18/Arbutus_unedo_range.svg https://upload.wikimedia.org/wikipedia/commons/f/f2/Badaia_-_Barranco_de_los_Goros_-_Madro%C3%B1o_02.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Badaia_-_Barranco_de_los_Goros_-_Madro%C3%B1o_04.jpg https://upload.wikimedia.org/wikipedia/commons/4/4d/El_oso_y_el_madro%C3%B1o_-_02.jpg https://upload.wikimedia.org/wikipedia/commons/6/67/Escudo_de_Madrid.svg https://upload.wikimedia.org/wikipedia/commons/8/88/Hieronymus_Bosch_-_The_Garden_of_Earthly_Delights_-_Garden_of_Earthly_Delights_%28Ecclesia%27s_Paradise%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/f3/Maginje_na_Kolo%C4%8Depu.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/e/eb/Sirolo-vista_conero.jpg https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/8/8b/Strawberry_tree_berry.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Ardisia crenata,Ardisia crenata,https://en.wikipedia.org/wiki/Ardisia_crenata,https://upload.wikimedia.org/wikipedia/commons/6/62/Ardisia_crenata_in_the_Koishikawa-K%C5%8Drakuen_IMG_3914.jpg https://upload.wikimedia.org/wikipedia/commons/b/b7/Ardisia_crenata_in_the_Koishikawa-K%C5%8Drakuen_IMG_3915.jpg https://upload.wikimedia.org/wikipedia/commons/2/28/Ardisia_crenata_plant.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Ardisia elliptica,Ardisia elliptica,https://en.wikipedia.org/wiki/Ardisia_elliptica,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/3/33/Starr_050107-2860_Ardisia_elliptica.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Argemone polyanthemos,Argemone polyanthemos,https://en.wikipedia.org/wiki/Argemone_polyanthemos,https://upload.wikimedia.org/wikipedia/commons/8/8a/Creeping_butercup_close_800.jpg https://upload.wikimedia.org/wikipedia/commons/7/7d/Prickly_Poppy-Argemone_Polyanthemos-Bar_Lake_State_Park_Colorado-20141004.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Arisaema dracontium,Arisaema dracontium,https://en.wikipedia.org/wiki/Arisaema_dracontium,https://upload.wikimedia.org/wikipedia/commons/1/1c/Arisaema_dracontium_Arkansas.jpg https://upload.wikimedia.org/wikipedia/commons/f/f4/Arisaema_triphyllum_fruit.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg
Arisaema triphyllum,Arisaema triphyllum,https://en.wikipedia.org/wiki/Arisaema_triphyllum,https://upload.wikimedia.org/wikipedia/commons/e/ef/Arisaema_triphyllum_Bob_Hunter_Memorial_Park.jpg https://upload.wikimedia.org/wikipedia/commons/2/2f/Arisaema_triphyllum_seeds_with_pulp_strainer.jpg https://upload.wikimedia.org/wikipedia/commons/1/1d/Jack-in-the-Pulpit.jpg https://upload.wikimedia.org/wikipedia/commons/f/f3/Jack-in-the-pulpit.JPG https://upload.wikimedia.org/wikipedia/commons/0/0f/Jack_in_the_pupit.jpg https://upload.wikimedia.org/wikipedia/commons/b/b2/JitPseeds.JPG https://upload.wikimedia.org/wikipedia/commons/d/d2/Phronia_female.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/a/ae/Seeds_Arisaema_triphyllum_-_Jack-in-pulpit.jpg https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg
Aristolochia californica,Aristolochia californica,https://en.wikipedia.org/wiki/Aristolochia_californica,https://upload.wikimedia.org/wikipedia/commons/a/a9/Aristolochia_californica.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Aristolochia clematitis,Aristolochia clematitis,https://en.wikipedia.org/wiki/Aristolochia_clematitis,https://upload.wikimedia.org/wikipedia/commons/4/4c/Arabic_herbal_medicine_guidebook.jpeg https://upload.wikimedia.org/wikipedia/commons/9/95/Aristolochia_clematitis_%287263875922%29.jpg https://upload.wikimedia.org/wikipedia/commons/4/4d/Aristolochia_clematitis_MHNT.BOT.2013.22.25.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/0/02/Starr_010704-0011_Peperomia_blanda.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Aristolochia macrophylla,Aristolochia macrophylla,https://en.wikipedia.org/wiki/Aristolochia_macrophylla,https://upload.wikimedia.org/wikipedia/commons/0/0b/Aristolochia-macrophylla-flower.jpg https://upload.wikimedia.org/wikipedia/commons/e/e3/Aristolochia_macrophylla_MHNT.BOT.2015.34.117.jpg https://upload.wikimedia.org/wikipedia/commons/6/69/Aristolochia_macrophylla_Orchi_2012-05-27_002.jpg https://upload.wikimedia.org/wikipedia/commons/b/b8/Blue_Ridge_Mountains-27527-1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Aristolochia tomentosa,Aristolochia tomentosa,https://en.wikipedia.org/wiki/Aristolochia_tomentosa,https://upload.wikimedia.org/wikipedia/commons/2/2b/AristolochiaTomentosa.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
